timepoint,eeg_feature,geneset,pvalue,es,ranks,nfeatures,q₀,qₜ,qᵧ
3m_future6m,peak_latency_N2_corrected,Menaquinone synthesis,0.1892,-0.10139104275770394,"[837, 1131, 2143, 7467, 9812, 11938, 12624, 13729, 14035, 14855, 15138, 17098, 17220, 17667, 18547, 19532, 20147, 20294, 22374, 28632, 48025, 58259, 60690, 65875, 66081, 69657, 79282, 82004, 83682, 85130, 88190, 102346, 102712, 111812, 114835, 142102, 146242, 155640, 170022, 173952, 183349, 191286, 195147, 201703, 220951, 237556, 247971, 268330, 268700, 269641, 270310, 270896, 274368, 275412, 283869, 303973, 314001, 314129, 318254, 329181, 339623, 348437, 351876, 371416, 391531, 428900, 447080, 449151, 449401, 450124, 459685, 461647, 483612, 487011, 496032, 501714, 522118, 522740]",531124,0.3371186440677966,0.3371186440677966,0.2838
3m_future6m,peak_amp_P1_corrected,Butyrate synthesis,0.195,0.2301331174333001,"[11931, 26218, 30450, 67201, 144406, 277418, 306334, 333772, 377875, 390693, 427581, 429846, 439616, 459653]",531124,0.3371186440677966,0.3371186440677966,0.2925
3m_future6m,peak_amp_N1,Tryptophan synthesis,0.2038,-0.09868812519285175,"[2540, 9759, 13442, 14086, 14988, 16358, 16795, 17718, 19524, 22929, 31271, 31557, 32435, 36915, 69251, 93942, 94449, 101525, 106038, 107670, 113038, 120436, 125178, 131080, 131440, 133179, 140687, 162110, 162207, 164263, 168150, 168157, 168181, 168447, 172774, 183756, 184857, 185175, 188310, 188465, 190178, 190827, 200513, 204960, 205384, 209745, 211138, 229396, 229768, 232030, 254517, 254885, 255249, 255962, 257044, 258316, 262294, 282167, 284355, 299215, 308104, 310266, 310425, 310597, 312268, 341983, 342245, 361731, 378807, 383127, 420520, 435546, 435787, 454868, 478495, 487621, 501513, 507146, 523384]",531124,0.34646,0.34646,0.2038
3m_future6m,peak_latency_N1,GABA synthesis,0.208,0.22598143510760482,"[133699, 150231, 152727, 235539, 248784, 308008, 320558, 330206, 362724, 379964, 424986, 440605, 528836, 530151]",531124,0.34780327868852456,0.34780327868852456,0.2496
3m_future6m,peak_latency_N2_corrected,Propionate degradation,0.2272,0.30418721298696894,"[1789, 10780, 14182, 21577, 26747, 74153, 86871]",531124,0.3737806451612904,0.3737806451612904,0.2736
3m_future6m,peak_latency_P1_corrected,17-beta-Estradiol degradation,0.2364,0.2438727728374188,"[65103, 97132, 135793, 168843, 199969, 268938, 297028, 305157, 335908, 475117, 530863]",531124,0.37803749999999997,0.37803749999999997,0.4218
3m_future6m,peak_latency_P1_corrected,Quinolinic acid synthesis,0.2372,0.18175912815569073,"[2793, 11636, 19772, 27103, 58644, 73645, 90646, 121932, 169098, 170998, 178493, 181168, 225325, 353789, 361045, 448125, 448457, 469094, 508874, 509145]",531124,0.37803749999999997,0.37803749999999997,0.336
3m_future6m,peak_latency_N1,Propionate synthesis,0.2542,-0.1973294508838127,"[94076, 127658, 131757, 135042, 149965, 152835, 230428, 230598, 236492, 269665, 304336, 318601, 367726, 426113, 476791, 478941]",531124,0.37898028169014086,0.37898028169014086,0.491
3m_future6m,peak_latency_N1,Glutamate degradation,0.2634,-0.2149892467792116,"[28691, 45540, 58637, 78897, 127526, 165132, 203811, 245896, 311267, 311270, 333909, 374284, 416604]",531124,0.37898028169014086,0.37898028169014086,0.31608
3m_future6m,peak_latency_P1_corrected,p-Cresol synthesis,0.2634,-0.2414103186886432,"[52229, 197403, 217356, 244998, 268478, 311496, 324621, 351723, 386407, 444444]",531124,0.37898028169014086,0.37898028169014086,0.3951
3m_future6m,peak_latency_P1_corrected,ClpB,0.2638,0.19423309383402243,"[1577, 15022, 132512, 144899, 147858, 196920, 205891, 216466, 237795, 248986, 267299, 304229, 325666, 332829, 456475, 474353]",531124,0.37898028169014086,0.37898028169014086,0.4726
