timepoint,eeg_feature,geneset,pvalue,es,ranks,nfeatures,q₀,qₜ,qᵧ
3m,peak_latency_N2_corrected,Propionate degradation,0.3364,0.25252788136555376,"[160653, 282785, 393682, 427692, 479140, 501368, 556546]",572522,0.40563503649635035,0.4456207792207792,0.39825
6m,peak_amp_P1_corrected,Inositol synthesis,0.3368,-0.23720468758768185,"[10425, 47447, 121882, 224825, 341465, 438290, 458008, 589356]",641532,0.40563503649635035,0.3950538461538462,0.40320000000000006
3m,peak_latency_N2_corrected,Menaquinone synthesis,0.3452,0.07573849637088241,"[2370, 3187, 14249, 15444, 24138, 42209, 58869, 64461, 66536, 72330, 91728, 93322, 97007, 102017, 102110, 107390, 126518, 141904, 144668, 144826, 150860, 151715, 173337, 179761, 183091, 188695, 195311, 201938, 205936, 210380, 211260, 213891, 215271, 218955, 262654, 266586, 270737, 274893, 279848, 282387, 288523, 302553, 311632, 313459, 328437, 329386, 349290, 351070, 357047, 359358, 364730, 365830, 368614, 369753, 371310, 372482, 375530, 383861, 388229, 390659, 404361, 414457, 419491, 432446, 432961, 440646, 444645, 452604, 456015, 462772, 464186, 469894, 482205, 484067, 497397, 498330, 498792, 498801, 500251, 521226, 524230, 542719, 547029, 557971, 558016]",572522,0.40976978417266186,0.4457012658227848,0.3655058823529412
3m,peak_amp_N2_corrected,Quinolinic acid degradation,0.3436,0.09368675046756617,"[1118, 4782, 9424, 14906, 27956, 34054, 38166, 54713, 55542, 58898, 74692, 76833, 84186, 96725, 109525, 121877, 128498, 157044, 170867, 171895, 193420, 194585, 209080, 232760, 237084, 239380, 252977, 276852, 291344, 301473, 301571, 302198, 304630, 304680, 304725, 325723, 360253, 366376, 370969, 395638, 405906, 426619, 431474, 449324, 477188, 479018, 480456, 492356, 494353, 498113, 510022, 510218, 523401, 564194]",572522,0.40976978417266186,0.4457012658227848,0.3444
6m,peak_amp_N1,Quinolinic acid degradation,0.3444,0.09242884762022956,"[1976, 2885, 4501, 10605, 15575, 22713, 25031, 27664, 29352, 36043, 50648, 66591, 67545, 74373, 109009, 109312, 111698, 122324, 124111, 128077, 131437, 138627, 142997, 146501, 175943, 177749, 198157, 199905, 206707, 220184, 225051, 258525, 266068, 269140, 281785, 311463, 327084, 345333, 354885, 368885, 371643, 406394, 407767, 417275, 449606, 489113, 516213, 521325, 522220, 525355, 534980, 537106, 565086, 571558, 574629, 585768, 590644, 607956, 620741]",641532,0.40976978417266186,0.3950538461538462,0.3444
6m,peak_amp_N2_corrected,Glutamate synthesis,0.3416,0.09695535804221968,"[11679, 34864, 45066, 58191, 58255, 64156, 82865, 84103, 84422, 94606, 120073, 180464, 188258, 198820, 257234, 263775, 265997, 269055, 284904, 292573, 301052, 304573, 307076, 311497, 328066, 374042, 382245, 386254, 397369, 406725, 415118, 415644, 415655, 425701, 439148, 454602, 486938, 488254, 488504, 498362, 500758, 513333, 514698, 524925, 529216, 535434, 535679, 552808, 564794, 603274, 630600, 638434]",641532,0.40976978417266186,0.3950538461538462,0.36169411764705883
6m,peak_latency_N1,17-beta-Estradiol degradation,0.3472,0.1639748657866678,"[12508, 14159, 79255, 151932, 210471, 273372, 280561, 306793, 320959, 339426, 415191, 467033, 527835, 573639, 578389, 587652]",641532,0.4106666666666667,0.3950538461538462,0.40904999999999997
3m,peak_amp_N2_corrected,S-Adenosylmethionine synthesis,0.3538,0.12748705039453936,"[10423, 15002, 27405, 28689, 34446, 50318, 95628, 126284, 129751, 149998, 158769, 171462, 196470, 214618, 243129, 258914, 275810, 331371, 342299, 344401, 353222, 366046, 371219, 442222, 476570, 492020, 496994, 536374]",572522,0.41133802816901405,0.4490518518518518,0.4416
6m,peak_latency_N1,Propionate degradation,0.354,-0.23362493063392797,"[170961, 180287, 182574, 192808, 234072, 384688, 525751, 551519]",641532,0.41133802816901405,0.3950538461538462,0.39825
6m,peak_latency_P1_corrected,17-beta-Estradiol degradation,0.3516,0.16645804625293836,"[10098, 58078, 107362, 148146, 196172, 221594, 244419, 299727, 336076, 382019, 413609, 417411, 424352, 486512, 537612, 538584]",641532,0.41133802816901405,0.3950538461538462,0.40904999999999997
12m,peak_latency_N1,Propionate degradation,0.3526,0.23520129509108156,"[35038, 291751, 302686, 311940, 355889, 526918, 529999, 566328]",733856,0.41133802816901405,0.3940823529411765,0.39825
12m,peak_amp_N1,DOPAC synthesis,0.3526,0.2694586503254748,"[127266, 273744, 315331, 336184, 377924, 521223]",733857,0.41133802816901405,0.3940823529411765,0.38465454545454547
3m,peak_latency_N2_corrected,Butyrate synthesis,0.3566,0.1801125867420021,"[16895, 64312, 66094, 167662, 175605, 185270, 232119, 268416, 296532, 330998, 415396, 554099, 562470]",572522,0.4119230769230769,0.4490518518518518,0.4294588235294118
6m,peak_amp_N2_corrected,Isovaleric acid synthesis,0.357,-0.12482329348635829,"[4920, 7519, 27397, 35326, 70148, 82709, 94170, 94441, 175108, 186531, 220742, 279878, 311876, 325147, 325339, 327867, 330780, 356068, 356251, 369343, 415684, 440557, 466981, 475911, 476851, 549353, 615117, 621827, 622482]",641532,0.4119230769230769,0.3950538461538462,0.3706
6m,peak_amp_N1,GABA synthesis,0.3604,-0.18278144408937114,"[75356, 179151, 181982, 186524, 194402, 195564, 210783, 225920, 226153, 251899, 342386, 343572, 442759]",641532,0.41439721254355405,0.3950538461538462,0.42502500000000004
3m,peak_amp_N2_corrected,Inositol synthesis,0.3654,0.22313253475024192,"[15690, 15717, 56705, 203406, 428708, 471888, 510473, 535969]",572522,0.4162551724137931,0.4545219512195122,0.40320000000000006
12m,peak_latency_N2_corrected,Inositol degradation,0.3658,0.2266314641956803,"[25132, 183559, 273527, 380810, 538511, 576527, 632076, 635033]",733858,0.4162551724137931,0.4005056603773585,0.3724
12m,peak_amp_N2_corrected,17-beta-Estradiol degradation,0.3636,0.1818206975522641,"[34299, 47945, 91195, 114638, 158842, 175986, 209446, 283813, 331985, 436524, 497651, 580896, 645954]",733856,0.4162551724137931,0.4005056603773585,0.40904999999999997
6m,peak_latency_N1,GABA synthesis,0.373,-0.17799005173658144,"[76390, 180611, 183439, 187961, 197017, 212272, 227456, 227691, 253596, 344686, 345877, 445317, 633104]",641532,0.41867346938775507,0.4011509433962264,0.42502500000000004
6m,peak_latency_P1_corrected,S-Adenosylmethionine synthesis,0.3728,-0.12210387168883075,"[1732, 17122, 20769, 31988, 39412, 51987, 83626, 103509, 103766, 119425, 141118, 190603, 195477, 230973, 259833, 261331, 341675, 375405, 381754, 415824, 417989, 477874, 493776, 537262, 564810, 578115, 584653, 623768, 636819]",641532,0.41867346938775507,0.4011509433962264,0.4416
12m,peak_amp_N1,Isovaleric acid synthesis,0.3706,0.11434683074646426,"[2435, 7907, 21590, 117154, 127266, 127962, 167997, 174710, 213755, 221235, 224358, 261854, 282054, 315331, 336184, 368936, 377924, 386375, 399407, 412174, 423535, 437872, 485988, 496639, 521223, 534143, 538856, 544276, 563765, 632214, 725190]",733857,0.41867346938775507,0.4005056603773585,0.3706
12m,peak_amp_N1,Inositol degradation,0.3724,-0.224003337198797,"[27928, 52205, 250656, 286435, 503233, 540267, 552214, 683213]",733857,0.41867346938775507,0.4005056603773585,0.3724
12m,peak_latency_N1,GABA synthesis,0.3778,0.18108617090280768,"[39198, 293467, 307582, 315292, 326445, 346593, 361422, 391167, 420761, 506783, 543628, 593544]",733856,0.4226237288135593,0.40251588785046727,0.42502500000000004
6m,peak_latency_N2_corrected,Inositol synthesis,0.3808,-0.21987018412405457,"[40166, 126894, 172649, 417685, 499460, 511735, 528896, 637983]",641532,0.4245405405405406,0.4057121495327103,0.40320000000000006
3m,peak_amp_N1,Butyrate synthesis,0.385,0.17142169212791675,"[55929, 78100, 113599, 166036, 167371, 246751, 254279, 257956, 268172, 301381, 319847, 354704, 495118]",572522,0.4277777777777778,0.47259999999999996,0.4294588235294118
3m,peak_amp_N2_corrected,ClpB,0.3892,0.15045047127767186,"[1720, 12025, 24310, 40021, 90431, 112669, 128262, 239769, 243852, 267217, 301764, 325588, 400103, 477882, 494366, 498665, 565838]",572522,0.43099328859060404,0.47259999999999996,0.43784999999999996
6m,peak_latency_P1_corrected,Butyrate synthesis,0.391,0.13776381075305028,"[14117, 30697, 103460, 126249, 231220, 269677, 345666, 374187, 375912, 416325, 417016, 428446, 440946, 441019, 470890, 506273, 515247, 516671, 520176, 603975, 622128]",641532,0.43153846153846154,0.41272222222222227,0.4294588235294118
3m,peak_latency_P1_corrected,p-Cresol synthesis,0.3976,0.18237505877219348,"[12580, 49358, 92845, 147645, 168248, 208201, 280115, 380533, 403748, 425467, 454428]",572522,0.4359069767441861,0.47319130434782614,0.42098823529411766
6m,peak_amp_N1,p-Cresol synthesis,0.3972,0.15166817886519546,"[22366, 23138, 76087, 85767, 113106, 136462, 198715, 202775, 220638, 312727, 319809, 417277, 516940, 519880, 574322, 577431, 608457]",641532,0.4359069767441861,0.41371636363636366,0.42098823529411766
6m,peak_amp_P1_corrected,Propionate synthesis,0.3992,0.14286567921094992,"[6877, 7696, 41082, 128512, 143093, 223967, 271435, 296586, 333616, 337626, 339300, 358416, 363370, 367297, 457879, 486564, 554833, 585549]",641532,0.43621192052980134,0.41371636363636366,0.456975
3m,peak_amp_P1_corrected,Butyrate synthesis,0.4056,0.16912048544215025,"[55581, 77737, 113190, 165166, 166488, 245411, 252973, 256673, 267012, 300034, 318551, 353493, 493670]",572522,0.44036065573770494,0.47319130434782614,0.4294588235294118
6m,peak_amp_N2_corrected,Propionate synthesis,0.4062,0.14183634340014403,"[10819, 11404, 12049, 63289, 162302, 200298, 222321, 309179, 316875, 415802, 477895, 497728, 525841, 559311, 586123, 603181, 625121, 638058]",641532,0.44036065573770494,0.41717837837837835,0.456975
12m,peak_latency_N2_corrected,Quinolinic acid synthesis,0.407,-0.11221697284451448,"[8130, 108594, 113076, 183260, 208622, 212715, 255838, 265837, 295591, 309002, 359423, 368537, 375279, 377366, 381774, 405083, 443501, 456408, 462337, 478484, 503189, 536169, 555875, 582142, 586566, 587530, 607802, 609590, 662552]",733858,0.44036065573770494,0.4296111111111111,0.4164
6m,peak_latency_N1,Acetate synthesis,0.4124,0.06715589109277952,"[632, 8573, 9120, 9747, 22639, 23697, 30524, 35454, 37123, 37286, 37296, 42207, 44675, 45343, 51803, 56725, 58880, 66677, 67585, 69920, 77093, 85702, 93907, 94014, 111216, 112437, 112847, 122230, 147936, 168325, 170552, 182534, 183792, 190806, 191094, 200442, 204380, 234940, 271367, 273635, 287753, 313383, 314423, 315364, 318841, 319232, 321944, 322015, 326846, 331136, 356596, 357041, 389565, 412568, 420661, 421771, 427939, 449031, 473911, 479188, 479778, 491216, 517523, 520136, 522610, 524478, 524526, 538788, 539483, 561427, 571434, 576053, 576088, 578211, 587604, 587884, 593105, 594106, 622747, 632302, 632656, 635358]",641532,0.444371335504886,0.4197642857142857,0.43665882352941177
12m,peak_latency_N1,17-beta-Estradiol degradation,0.4134,0.16421821100069717,"[24845, 45522, 60525, 105186, 169842, 206982, 283437, 298501, 540496, 554078, 573092, 603273, 730306]",733856,0.444371335504886,0.43236330275229357,0.43771764705882354
3m,peak_latency_N2_corrected,Quinolinic acid synthesis,0.4164,0.13643320830219502,"[375, 14685, 23046, 24300, 38127, 68162, 100500, 253739, 273532, 279105, 279259, 350529, 419185, 423044, 461153, 461160, 470155, 520494, 571053]",572522,0.44469902912621356,0.47319130434782614,0.4164
3m,peak_amp_N1,GABA synthesis,0.4164,0.1583655319090046,"[30421, 51831, 67070, 120340, 120718, 122248, 208247, 211786, 214132, 356076, 379268, 438256, 461801]",572522,0.44469902912621356,0.47319130434782614,0.4408941176470588
3m,peak_latency_N1,ClpB,0.4182,0.1454864252405707,"[9658, 108453, 148099, 162952, 193160, 197670, 199495, 247661, 295598, 340705, 350442, 391600, 417829, 419107, 453953, 559426, 561988]",572522,0.4451806451612903,0.47319130434782614,0.4428
3m,peak_amp_P1_corrected,Glutamate degradation,0.4222,0.1625063317671307,"[48096, 70893, 94392, 201628, 214920, 221010, 221615, 343304, 398780, 495599, 534518, 558532]",572522,0.44799356913183286,0.47319130434782614,0.4470352941176471
3m,peak_latency_P1_corrected,Glutamate synthesis,0.4268,0.09562528798782324,"[11121, 46468, 53479, 62985, 79976, 83833, 94302, 94305, 96265, 110184, 111259, 114451, 119396, 128304, 131356, 138980, 224147, 225128, 230470, 292384, 310664, 321527, 322340, 325494, 330963, 350344, 362680, 426608, 474424, 514140, 520289, 523585, 528367, 532481, 535336, 535397, 549712, 572005]",572522,0.44854777070063695,0.47319130434782614,0.4268
3m,peak_amp_P1_corrected,S-Adenosylmethionine synthesis,0.4262,0.11245732332066861,"[8376, 14261, 19326, 26550, 32542, 43499, 45352, 54894, 84229, 124837, 155997, 160909, 162634, 215730, 216594, 222075, 254663, 265875, 284981, 325471, 346683, 356350, 401791, 418883, 425731, 449414, 457153, 544545]",572522,0.44854777070063695,0.47319130434782614,0.4416
6m,peak_amp_N2_corrected,Propionate degradation,0.425,-0.19725294766836465,"[53225, 237375, 275345, 383626, 431497, 487409, 512256, 541655]",641532,0.44854777070063695,0.42876106194690267,0.45
12m,peak_latency_N1,Butyrate synthesis,0.4296,0.11996604605988129,"[34152, 40328, 57765, 62646, 94824, 95150, 123837, 127858, 162361, 290032, 294482, 306345, 314575, 365222, 369190, 550553, 552418, 622705, 683385, 688606, 696387, 706682, 715274]",733856,0.4486329113924051,0.44121081081081076,0.4296
12m,peak_amp_P1_corrected,DOPAC synthesis,0.429,0.2270331443303886,"[16207, 58863, 92013, 270677, 433672, 495157]",733857,0.4486329113924051,0.44121081081081076,0.429
6m,peak_latency_N1,S-Adenosylmethionine synthesis,0.4366,0.10759677690114276,"[1999, 23649, 28909, 43366, 52883, 69719, 73595, 111922, 117153, 146350, 146737, 169135, 201089, 266504, 272523, 305188, 314024, 321582, 322818, 359851, 361917, 427574, 473600, 518425, 527313, 527427, 576574, 579048, 622686]",641532,0.4545047318611987,0.4366,0.4416
3m,peak_latency_P1_corrected,S-Adenosylmethionine synthesis,0.4416,0.1068169647691878,"[2479, 40229, 45343, 46890, 64381, 68610, 71208, 92262, 117532, 133313, 139620, 191254, 202181, 230189, 238077, 280095, 321388, 334189, 367365, 373283, 389181, 395434, 406990, 409157, 467319, 478815, 522051, 536177]",572522,0.45682758620689656,0.47864842105263156,0.4416
3m,peak_amp_P1_corrected,GABA synthesis,0.4416,-0.1465375687073513,"[30173, 51502, 66715, 119919, 120291, 121803, 207241, 210715, 213017, 354862, 378016, 437100, 460820]",572522,0.45682758620689656,0.47864842105263156,0.4416
3m,peak_amp_P1_corrected,ClpB,0.4458,0.1333757681027189,"[2900, 21973, 23818, 39223, 49637, 65489, 147053, 151278, 172754, 191212, 219283, 284203, 397157, 402737, 437494, 494219, 534472]",572522,0.45829906542056065,0.47864842105263156,0.4458
12m,peak_latency_N1,p-Cresol synthesis,0.4448,-0.13794287583124387,"[48681, 83886, 85898, 173255, 263640, 264056, 305777, 381724, 396805, 486473, 545819, 555480, 609272, 629502, 651433, 705225]",733856,0.45829906542056065,0.4527428571428571,0.4448
12m,peak_amp_N1,Tryptophan synthesis,0.4512,0.0520891129311876,"[20324, 21134, 28032, 30124, 30654, 36387, 38478, 42951, 44333, 53084, 59632, 64131, 87729, 108004, 113384, 113744, 134924, 142883, 142982, 163632, 170673, 173512, 173826, 175170, 184540, 184579, 205809, 206725, 210097, 211727, 215439, 218125, 219460, 223212, 227687, 227719, 236952, 242347, 244358, 261066, 266489, 281440, 283404, 283947, 289478, 294084, 296056, 305233, 324652, 325123, 325613, 336597, 340659, 345874, 365196, 370030, 373454, 386637, 389594, 391866, 392784, 397735, 400074, 406523, 406544, 415804, 422272, 427717, 433780, 447170, 453013, 466190, 492583, 497094, 498534, 503593, 525227, 526234, 528605, 535697, 556677, 567312, 583104, 596289, 603173, 603311, 604220, 614309, 614885, 617329, 637292, 638032, 643146, 658586, 673073, 683794, 684611, 690786, 716393, 716435, 726145, 733423]",733857,0.4624099378881988,0.4551929203539823,0.4512
3m,peak_amp_P1_corrected,Propionate synthesis,0.4568,-0.13376890373201328,"[19507, 34371, 63446, 72674, 82338, 89876, 98824, 105428, 107143, 114896, 137283, 164257, 249089, 259745, 272152, 517923]",572522,0.4666996904024768,0.48535,0.4668
3m,peak_latency_N2_corrected,Inositol synthesis,0.4618,0.17608303028397554,"[6825, 15168, 239563, 261495, 317715, 401361, 444697, 569469]",572522,0.47035185185185185,0.4856041237113402,0.4618
12m,peak_amp_N1,Propionate synthesis,0.4668,0.10563856936724583,"[86954, 146788, 147274, 170718, 193636, 197223, 213616, 239123, 285331, 288652, 296676, 298546, 324922, 393550, 540329, 577925, 582938, 609696, 615860, 661335, 665773, 670584, 714180]",733857,0.47398153846153845,0.4668,0.4668
3m,peak_latency_N1,17-beta-Estradiol degradation,0.4736,-0.14311249294044348,"[26100, 28478, 96174, 128136, 167584, 276463, 281637, 367622, 446105, 454428, 481294, 495763]",572522,0.47941104294478526,0.492930612244898,0.4736
3m,peak_latency_N1,Glutamate degradation,0.4812,-0.12386683202040139,"[5460, 69020, 119502, 197553, 215779, 308844, 345871, 346244, 348030, 386207, 438800, 499615]",572522,0.48561467889908255,0.4957818181818182,0.4812
3m,peak_amp_N1,Menaquinone synthesis,0.4964,-0.050944768748762415,"[9375, 9708, 11415, 13080, 20688, 21465, 27616, 30050, 39040, 41465, 43313, 44289, 44967, 47205, 48977, 50947, 51364, 60746, 65281, 69843, 72965, 75294, 76450, 81466, 88174, 91417, 92591, 93572, 99426, 101559, 106120, 125405, 147964, 160727, 160793, 163291, 163517, 167272, 170424, 173851, 197707, 207705, 219927, 240999, 244060, 245670, 247535, 255934, 261789, 284004, 288246, 295765, 309774, 317118, 318217, 332373, 349839, 364046, 364516, 372138, 382825, 384329, 398180, 398808, 398880, 399114, 418737, 423817, 423960, 456178, 456943, 457622, 477682, 482241, 493029, 501383, 515955, 534109, 537109, 537673, 537937, 547526, 547700, 561193, 565735]",572522,0.4979088145896657,0.5013148514851485,0.4964
3m,peak_amp_N2_corrected,Acetate synthesis,0.4954,0.0505357903993947,"[16643, 18891, 21767, 23443, 34553, 69651, 83653, 87498, 88299, 91339, 98101, 99297, 110794, 127153, 127694, 129837, 145297, 152754, 161606, 170505, 173810, 190675, 193776, 212343, 215488, 241051, 241770, 254050, 268445, 272683, 295904, 296393, 301421, 302122, 309489, 316376, 324153, 325758, 331977, 332592, 345356, 361347, 375643, 389086, 399665, 403583, 414782, 419056, 420953, 421508, 425923, 426849, 441421, 441783, 474493, 475452, 478867, 478968, 479481, 480418, 480820, 480914, 481439, 493150, 505422, 518973, 520457, 542284, 543474, 560024]",572522,0.4979088145896657,0.5013148514851485,0.4954
3m,peak_amp_N2_corrected,Propionate degradation,0.5064,0.14828182917228633,"[19894, 39523, 123847, 134396, 389543, 400248, 483068]",572522,0.5064,0.5064,0.5064
